timestamp,name,device_name,hit_score,speed,hit_accuracy,hit_ratio,hit_factor
2024-07-16 19:34:21,GUEST,PICO-04,95.0,5.3953750000000005,0.8458632,0.0,26.100229
2024-07-16 19:54:45,GUEST,PICO-04,92.0,4.307250000000001,0.8623857,0.0,31.2323401
2024-07-17 10:38:59,GUEST,PICO-02,122.0,6.0246249999999995,0.9610075,0.0,22.736642000000003
2024-07-17 11:48:07,GUEST,PICO-02,113.0,5.265125,0.9094485,0.0,21.845951000000003
2024-07-17 16:51:42,GUEST,PICO-02,93.0,5.152125,0.8629787,0.0,22.316371
2024-07-18 11:13:27,GUEST,PICO-02,106.0,5.02475,0.9434654,0.0,23.441667000000002
2024-07-18 13:18:33,GUEST,PICO-02,116.0,5.157125,0.9404533,0.75,27.196115999999996
2024-07-18 13:54:55,GUEST,PICO-02,83.0,5.036625,0.8995878,0.0,23.7645377
2024-07-22 22:53:00,GUEST,PICO-06,16.0,7.343249999999999,0.3734823,0.0,2.2027433999999997
2024-07-29 15:26:57,GUEST,PICO-04,38.0,5.311,0.677163,0.0,10.061572
2024-08-06 13:35:43,GUEST,PICO-06,59.0,6.140375000000001,0.7951619,0.0,12.5977986
2024-08-06 13:37:07,GUEST,PICO-02,98.0,5.936249999999999,0.8969485,0.0,18.7131227
2024-08-07 11:15:56,GUEST,PICO-02,144.0,5.675375,0.9618807,0.0,27.994187999999998
2024-08-07 13:21:28,GUEST,PICO-02,118.0,5.8008750000000004,0.9383414,0.0,24.364099999999997
2024-08-07 13:40:01,GUEST,PICO-02,91.0,5.093875000000001,0.8876373,0.0,21.060108000000003
2024-08-07 16:50:48,GUEST,PICO-02,118.0,5.371875,0.9253847,0.0,24.337228
2024-08-08 15:19:56,GUEST,PICO-02,43.0,6.489875,0.8895,0.0,11.5114903
2024-08-12 11:50:48,GUEST,PICO-06,75.0,5.256875,0.9255939,0.3333333,19.2077679
2024-08-12 13:20:12,GUEST,PICO-02,88.0,6.028250000000001,0.9834302,0.375,18.6644394
2024-08-12 13:56:53,GUEST,PICO-02,81.0,6.314375,0.9519995,0.0,14.462015300000001
2024-08-13 18:54:54,GUEST,PICO-06,84.0,5.873375,0.9546037,1.0,27.0424959
2024-08-14 09:02:12,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 09:02:39,GUEST,PICO-02,0.0,0.85,0.0,0.0,0.0
2024-08-14 09:37:55,GUEST,PICO-02,0.0,2.113,0.0,0.0,0.0
2024-08-14 09:40:45,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 09:44:21,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 10:35:42,GUEST,PICO-02,85.0,5.25775,0.8448825,0.0,26.7019541
2024-08-14 12:37:51,GUEST,PICO-02,71.0,5.756874999999999,0.9327094,0.0,16.7033448
2024-08-14 12:49:27,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 12:50:28,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 12:50:38,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 12:51:21,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 13:01:58,GUEST,PICO-02,0.0,1.489,0.0,0.0,0.0
2024-08-14 14:26:16,GUEST,PICO-02,0.0,3.795,0.0,0.0,0.0
2024-08-14 14:48:17,GUEST,PICO-02,0,0.0,0.0,0.0,0
2024-08-14 16:24:18,GUEST,PICO-02,82.0,4.296875,0.9285781,0.0,19.9853128
2024-08-15 15:08:34,GUEST,PICO-02,93.0,4.616,0.9087518,0.0,24.155251999999997
2024-08-18 15:26:44,0,PICO-02,134.0,5.225499999999999,0.9688311,0.875,34.382716
2024-08-20 13:32:19,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-20 13:32:39,0,PICO-02,5.0,2.216,0.3665597,1.0,2.256318
2024-08-20 13:32:54,0,PICO-02,15.0,1.7650000000000001,0.9572076,1.0,9.530693
2024-08-21 11:18:18,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-21 11:18:38,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-21 17:41:12,GUEST,PICO-06,36.0,6.3105,0.7441901,0.0,7.386057900000001
2024-08-22 11:16:59,0,PICO-02,126.0,5.52525,0.975052,0.0,26.619683
2024-08-24 19:12:19,GUEST,PICO-06,73.0,4.51175,0.9330384,0.0,16.963390999999998
2024-08-25 14:45:41,0,PICO-02,109.0,5.41,0.9381925,0.0,22.31355
2024-08-25 17:09:27,GUEST,PICO-03,112.0,5.678875,0.9595982,1.0,29.900285399999998
2024-08-26 09:05:30,0,PICO-02,14.0,2.377,0.9459836,1.0,5.7787109999999995
2024-08-26 09:05:58,0,PICO-02,0,0.0,0.0,0.0,0
2024-08-26 09:06:07,0,PICO-02,0,0.0,0.0,0.0,0
